Age,Income,Gender,Spend_Score,Education,City,Purchased
39,138257,Male,44,PhD,Kolkata,1
41,90990,Male,13,High School,Bangalore,1
62,121454,Female,93,Bachelors,Mumbai,0
29,111717,Female,20,PhD,Chennai,1
47,35386,Male,78,Bachelors,Mumbai,0
55,124718,Male,32,High School,Chennai,1
48,57425,Male,60,Bachelors,Chennai,0
53,141635,Male,50,Bachelors,Bangalore,0
36,63254,Female,27,Masters,Chennai,1
65,109863,Male,25,Masters,Bangalore,1
62,138350,Male,52,PhD,Delhi,0
53,73634,Male,68,Masters,Mumbai,0
47,106717,Female,21,Masters,Bangalore,0
66,67662,Female,18,Masters,Mumbai,1
50,106988,Female,39,Bachelors,Kolkata,0
35,123784,Male,15,Bachelors,Delhi,1
69,126337,Male,53,Masters,Kolkata,0
66,119287,Male,38,High School,Kolkata,0
45,107527,Female,48,Masters,Chennai,0
64,126847,Female,52,High School,Chennai,0
28,95452,Male,88,Bachelors,Kolkata,0
62,30143,Male,72,High School,Chennai,0
50,111391,Female,28,Bachelors,Mumbai,1
34,35581,Male,85,High School,Chennai,0
23,87443,Male,16,Bachelors,Kolkata,1
21,49424,Male,16,Bachelors,Chennai,0
37,108844,Female,35,Masters,Chennai,1
65,61984,Male,17,PhD,Bangalore,1
64,61505,Male,73,PhD,Bangalore,1
44,132061,Male,99,Bachelors,Kolkata,1
32,122478,Male,52,Masters,Mumbai,0
23,82699,Female,93,PhD,Delhi,1
64,46957,Female,82,PhD,Delhi,1
31,45464,Female,12,Masters,Kolkata,0
28,134012,Male,83,Masters,Mumbai,0
56,43649,Female,48,PhD,Mumbai,0
26,62065,Male,22,PhD,Mumbai,0
43,112661,Female,49,High School,Bangalore,0
33,54758,Male,52,High School,Kolkata,0
22,25596,Female,79,Bachelors,Delhi,0
69,36374,Female,1,PhD,Mumbai,1
27,138686,Female,66,Masters,Kolkata,0
67,23775,Male,64,Masters,Delhi,1
20,47388,Male,8,PhD,Bangalore,0
30,143800,Male,86,Bachelors,Chennai,0
60,41029,Female,25,Masters,Delhi,0
66,103981,Male,66,PhD,Delhi,0
47,73639,Male,73,PhD,Delhi,0
62,134010,Male,73,Bachelors,Chennai,0
23,34645,Male,77,PhD,Mumbai,0
34,51105,Male,70,Masters,Chennai,1
62,33668,Male,94,High School,Delhi,0
68,147949,Female,79,Bachelors,Bangalore,0
36,35960,Female,51,PhD,Delhi,1
59,146519,Male,53,Bachelors,Bangalore,0
52,31357,Female,15,PhD,Kolkata,0
63,84604,Female,50,High School,Bangalore,0
43,122739,Male,71,Bachelors,Delhi,0
68,71796,Male,75,PhD,Chennai,0
22,35804,Female,38,High School,Delhi,0
46,147732,Male,40,Masters,Delhi,0
54,135733,Female,66,PhD,Kolkata,1
37,34626,Female,39,High School,Mumbai,0
66,48132,Female,74,High School,Delhi,0
38,27951,Male,17,Bachelors,Kolkata,1
27,26449,Female,7,PhD,Chennai,1
22,39065,Male,39,Masters,Kolkata,0
53,121503,Male,68,PhD,Kolkata,1
23,125072,Male,35,High School,Bangalore,0
43,29130,Male,51,Masters,Mumbai,0
21,109360,Male,47,High School,Mumbai,1
56,82287,Female,36,Bachelors,Chennai,1
56,126937,Male,64,PhD,Kolkata,0
67,71702,Male,95,High School,Chennai,1
52,56993,Male,89,High School,Chennai,1
18,51875,Male,13,PhD,Mumbai,0
41,135284,Male,18,Masters,Mumbai,0
53,26054,Female,21,High School,Mumbai,0
23,119809,Male,65,PhD,Delhi,1
58,127357,Male,8,Bachelors,Kolkata,0
63,68517,Female,48,Bachelors,Chennai,1
61,96368,Male,85,PhD,Kolkata,0
48,49670,Female,43,High School,Chennai,0
37,69112,Female,53,PhD,Chennai,1
41,108388,Female,85,PhD,Chennai,1
42,109156,Female,27,High School,Chennai,0
53,48307,Male,19,Masters,Bangalore,0
38,133087,Male,23,Masters,Bangalore,0
47,87087,Female,50,Bachelors,Delhi,0
41,67922,Female,51,Masters,Mumbai,0
61,83080,Male,43,PhD,Chennai,1
59,113348,Female,99,High School,Kolkata,0
47,99335,Female,51,Bachelors,Bangalore,0
39,46312,Female,69,Masters,Mumbai,0
45,125156,Male,41,PhD,Delhi,1
24,86985,Female,72,Bachelors,Mumbai,0
52,140641,Male,11,High School,Chennai,1
45,77608,Male,80,Masters,Mumbai,0
31,109962,Male,88,PhD,Chennai,0
27,120963,Female,85,High School,Bangalore,0
33,60277,Female,52,PhD,Bangalore,0
33,51551,Male,23,PhD,Chennai,1
48,109813,Male,49,PhD,Kolkata,0
59,76597,Male,38,High School,Bangalore,1
42,121025,Female,47,Bachelors,Kolkata,0
30,144342,Female,72,PhD,Chennai,0
23,65212,Male,7,Bachelors,Chennai,0
61,29637,Male,66,Bachelors,Bangalore,1
26,63258,Female,94,Masters,Kolkata,1
62,55693,Male,77,Masters,Chennai,1
53,29824,Female,62,Bachelors,Bangalore,0
60,149553,Female,87,Masters,Chennai,1
37,46950,Male,29,Masters,Mumbai,0
35,43488,Male,38,Bachelors,Mumbai,1
60,147870,Female,84,High School,Bangalore,1
38,124544,Female,33,Masters,Chennai,0
21,135200,Female,29,Masters,Bangalore,0
67,20215,Female,79,High School,Delhi,1
50,125603,Female,23,High School,Bangalore,1
44,31523,Male,3,High School,Bangalore,0
24,95900,Female,93,Bachelors,Mumbai,1
23,88689,Female,45,High School,Mumbai,1
32,43834,Female,8,Bachelors,Chennai,0
35,54474,Male,86,PhD,Bangalore,0
49,63066,Male,29,PhD,Bangalore,1
28,119871,Female,2,High School,Chennai,0
37,30400,Female,50,High School,Kolkata,0
41,145211,Male,65,PhD,Chennai,0
32,30345,Male,20,Bachelors,Mumbai,1
65,53896,Male,52,Bachelors,Mumbai,1
24,105430,Male,85,High School,Bangalore,0
38,48899,Female,37,High School,Mumbai,1
59,126171,Male,72,High School,Chennai,1
43,48229,Female,27,PhD,Bangalore,0
61,137053,Female,47,Masters,Chennai,1
31,25583,Male,99,High School,Chennai,1
54,24897,Male,6,Bachelors,Bangalore,1
38,140406,Male,60,Masters,Kolkata,1
35,91537,Male,45,Bachelors,Mumbai,0
22,129417,Female,44,Masters,Delhi,0
20,24567,Female,83,PhD,Delhi,0
40,94807,Female,18,Masters,Delhi,1
43,149648,Male,65,Bachelors,Mumbai,1
54,132652,Female,25,Masters,Kolkata,0
41,97239,Male,27,PhD,Chennai,0
66,33329,Female,7,Bachelors,Bangalore,0
36,121045,Male,44,High School,Kolkata,1
68,137708,Female,29,Masters,Delhi,0
42,91792,Female,95,Bachelors,Mumbai,1
38,20228,Male,44,Masters,Mumbai,0
29,110282,Female,36,PhD,Bangalore,0
58,102214,Female,19,Bachelors,Chennai,0
50,57052,Male,6,High School,Kolkata,1
67,77769,Male,25,High School,Kolkata,0
21,66032,Male,31,Masters,Kolkata,1
59,131694,Male,9,PhD,Chennai,0
24,108721,Male,84,PhD,Chennai,0
39,53686,Female,74,Masters,Chennai,0
50,96981,Male,37,Bachelors,Bangalore,1
34,118802,Female,27,Bachelors,Mumbai,1
41,83261,Female,13,Masters,Delhi,0
51,22809,Male,41,Bachelors,Chennai,1
45,123265,Female,66,Bachelors,Mumbai,0
60,61785,Female,85,Bachelors,Chennai,0
58,56547,Male,97,Masters,Delhi,0
56,62818,Female,24,High School,Chennai,1
39,120422,Male,44,PhD,Mumbai,0
66,91927,Male,98,High School,Bangalore,0
34,85681,Male,60,Bachelors,Delhi,0
51,99465,Female,9,Masters,Mumbai,0
23,109862,Female,2,PhD,Kolkata,0
63,115527,Female,56,Bachelors,Kolkata,0
23,133221,Female,30,PhD,Kolkata,0
51,57333,Male,22,PhD,Bangalore,1
18,146457,Female,75,High School,Chennai,0
27,36576,Male,81,Bachelors,Chennai,0
38,139875,Female,13,PhD,Chennai,0
22,59405,Female,71,High School,Bangalore,0
19,114000,Female,16,Masters,Kolkata,1
39,93779,Female,97,PhD,Chennai,0
65,51601,Female,45,Bachelors,Bangalore,1
19,87946,Male,65,Masters,Bangalore,1
27,87356,Female,11,PhD,Mumbai,1
51,72116,Female,70,PhD,Chennai,0
33,120825,Female,20,Bachelors,Kolkata,0
65,144749,Female,99,PhD,Delhi,0
68,137256,Male,63,Bachelors,Bangalore,1
56,124186,Female,90,Bachelors,Mumbai,0
39,82894,Male,12,Bachelors,Delhi,0
29,54635,Female,62,Bachelors,Bangalore,0
41,27465,Male,94,PhD,Mumbai,1
64,76754,Male,92,Masters,Chennai,1
57,117975,Male,91,Masters,Mumbai,0
55,112850,Male,42,High School,Bangalore,0
27,129765,Male,83,Bachelors,Chennai,0
52,105119,Female,69,PhD,Kolkata,0
68,112691,Male,58,PhD,Mumbai,1
66,58871,Female,5,High School,Delhi,1
49,82874,Male,27,Masters,Chennai,1
24,97733,Male,28,PhD,Chennai,0
38,49511,Female,26,High School,Kolkata,1
37,100960,Male,91,Masters,Mumbai,1
43,68821,Male,49,PhD,Delhi,1
21,85776,Male,21,Bachelors,Kolkata,1
63,138128,Male,1,High School,Mumbai,0
69,90167,Female,92,PhD,Delhi,1
39,95135,Male,58,High School,Delhi,1
32,64462,Male,79,High School,Bangalore,1
57,81382,Female,55,High School,Delhi,0
38,110194,Female,81,Bachelors,Mumbai,1
32,123381,Male,26,Masters,Kolkata,0
39,52574,Male,84,Masters,Kolkata,0
69,122072,Female,25,PhD,Bangalore,0
45,61910,Male,77,Bachelors,Mumbai,1
31,93531,Female,33,Masters,Delhi,0
44,45186,Male,89,PhD,Bangalore,0
58,114781,Female,72,PhD,Chennai,1
57,42813,Female,69,High School,Mumbai,1
45,98812,Female,6,Bachelors,Bangalore,1
43,105525,Male,23,Masters,Kolkata,0
66,98282,Male,30,Bachelors,Bangalore,1
19,129779,Male,78,Bachelors,Chennai,0
42,38557,Male,54,Masters,Mumbai,0
20,48060,Female,87,Masters,Bangalore,0
25,78866,Female,11,Bachelors,Delhi,1
61,92104,Female,31,PhD,Mumbai,0
50,120905,Male,6,Bachelors,Bangalore,0
59,104577,Male,11,Masters,Bangalore,0
69,26080,Male,77,Bachelors,Mumbai,0
52,33854,Female,12,Masters,Kolkata,1
23,142013,Male,66,PhD,Delhi,1
56,87695,Male,53,Bachelors,Mumbai,0
69,47025,Female,99,PhD,Delhi,0
40,72982,Female,36,Bachelors,Delhi,0
42,61081,Male,17,Bachelors,Mumbai,1
67,24368,Female,28,Masters,Bangalore,0
60,119621,Male,92,High School,Kolkata,0
36,139181,Female,22,Masters,Delhi,0
22,47094,Female,7,Bachelors,Delhi,0
68,66040,Female,15,High School,Bangalore,0
28,86766,Male,96,High School,Mumbai,0
29,103053,Male,11,PhD,Kolkata,0
27,43991,Male,24,Bachelors,Delhi,0
25,21301,Female,67,Masters,Delhi,1
41,48610,Female,30,High School,Mumbai,0
45,101463,Female,70,High School,Bangalore,0
58,54678,Female,66,Masters,Chennai,1
53,44466,Male,61,Masters,Bangalore,1
54,100440,Male,78,High School,Delhi,0
38,60875,Male,41,Masters,Delhi,1
25,46081,Female,82,PhD,Kolkata,0
26,44354,Female,51,High School,Bangalore,1
64,113297,Male,44,PhD,Chennai,1
32,38300,Female,95,Bachelors,Kolkata,0
65,84384,Male,13,PhD,Chennai,0
63,115027,Female,90,Masters,Kolkata,0
57,141684,Female,12,High School,Bangalore,1
35,80892,Male,82,PhD,Delhi,0
59,55525,Male,9,Masters,Chennai,1
37,46532,Female,85,Masters,Bangalore,0
23,26464,Male,48,PhD,Chennai,0
29,36562,Male,49,High School,Bangalore,0
19,127392,Female,53,PhD,Kolkata,0
24,75514,Female,56,Bachelors,Bangalore,0
33,133428,Female,40,PhD,Kolkata,0
20,132564,Male,24,PhD,Delhi,1
62,128047,Female,98,High School,Kolkata,1
20,94219,Female,72,PhD,Mumbai,1
44,52634,Female,33,Masters,Delhi,0
67,20060,Female,23,High School,Bangalore,1
60,29269,Female,77,Masters,Bangalore,1
57,83143,Male,54,High School,Mumbai,0
55,43065,Female,53,Bachelors,Bangalore,0
50,22895,Female,49,Bachelors,Delhi,0
45,100859,Male,78,Bachelors,Delhi,1
18,32352,Female,78,PhD,Kolkata,0
25,130179,Female,80,Bachelors,Chennai,0
54,69737,Male,49,High School,Bangalore,0
49,124127,Female,60,Bachelors,Mumbai,1
65,116426,Male,90,High School,Delhi,0
60,52016,Female,90,Masters,Delhi,0
54,81304,Male,65,PhD,Delhi,0
21,31962,Male,32,Masters,Chennai,0
47,53302,Female,79,Masters,Chennai,0
23,105382,Male,21,Bachelors,Bangalore,0
63,24011,Male,18,Bachelors,Mumbai,1
36,149716,Female,94,Bachelors,Chennai,1
49,39782,Female,60,Masters,Kolkata,1
26,87691,Male,13,PhD,Chennai,0
29,140654,Female,24,PhD,Delhi,1
28,142017,Male,30,Masters,Mumbai,0
63,59725,Male,2,PhD,Bangalore,0
33,29196,Female,83,Masters,Chennai,1
18,63459,Female,25,Masters,Delhi,1
62,107245,Male,50,PhD,Kolkata,0
38,149613,Female,14,High School,Kolkata,1
47,98863,Female,6,High School,Bangalore,1
30,143206,Male,76,Bachelors,Bangalore,1
51,139391,Male,84,PhD,Chennai,1
21,121010,Male,87,Bachelors,Bangalore,1
45,52769,Male,30,Masters,Delhi,0
55,127529,Male,30,High School,Delhi,0
48,145361,Male,38,PhD,Delhi,1
44,44700,Female,58,PhD,Chennai,0
22,135792,Male,94,PhD,Chennai,0
42,100356,Female,41,High School,Bangalore,0
20,96427,Female,94,Bachelors,Chennai,0
50,120165,Male,57,High School,Delhi,1
21,25269,Female,36,Bachelors,Mumbai,1
42,141631,Male,64,Masters,Delhi,0
37,63880,Female,98,Masters,Mumbai,1
51,134003,Male,16,Bachelors,Bangalore,1
43,28320,Male,88,Masters,Kolkata,0
22,69589,Male,78,Masters,Chennai,1
52,139534,Male,90,PhD,Chennai,0
45,96276,Female,72,PhD,Delhi,0
46,55897,Female,14,High School,Delhi,0
26,78565,Female,31,High School,Mumbai,1
69,50930,Female,66,High School,Chennai,0
55,77233,Female,68,PhD,Bangalore,1
67,102821,Male,65,High School,Delhi,1
23,34380,Male,55,High School,Chennai,0
36,96896,Male,84,PhD,Kolkata,0
61,90934,Male,78,Bachelors,Mumbai,0
28,75830,Male,40,PhD,Delhi,0
19,25529,Female,25,Bachelors,Delhi,1
64,141292,Male,25,PhD,Bangalore,0
61,114598,Male,3,High School,Delhi,0
61,122222,Female,69,Masters,Chennai,0
26,102987,Female,26,Masters,Chennai,1
38,69178,Male,40,Bachelors,Chennai,1
41,26937,Male,38,Bachelors,Kolkata,1
51,141952,Female,38,Bachelors,Kolkata,1
39,59886,Male,68,Masters,Delhi,0
20,69699,Male,7,Bachelors,Kolkata,0
29,96396,Male,94,PhD,Kolkata,1
45,110678,Female,30,PhD,Bangalore,1
47,45279,Male,19,Masters,Kolkata,0
43,58106,Male,35,PhD,Mumbai,0
65,130776,Female,33,Bachelors,Mumbai,0
38,121444,Female,33,Masters,Mumbai,1
45,126300,Female,78,Bachelors,Delhi,0
43,133793,Male,38,PhD,Chennai,0
50,136278,Female,10,Bachelors,Bangalore,1
38,99737,Male,57,Masters,Delhi,0
52,60544,Female,28,Bachelors,Chennai,0
69,123247,Male,78,PhD,Bangalore,0
51,131190,Female,38,High School,Bangalore,0
58,28997,Male,16,Masters,Bangalore,0
68,126102,Male,21,Bachelors,Mumbai,0
64,105711,Female,92,Masters,Mumbai,0
35,136045,Female,97,Bachelors,Mumbai,1
28,60860,Male,6,High School,Bangalore,1
40,23225,Female,41,PhD,Bangalore,0
65,130114,Male,15,Bachelors,Mumbai,0
39,79470,Female,3,Bachelors,Bangalore,1
34,133218,Female,43,High School,Mumbai,0
22,148854,Male,47,Masters,Mumbai,0
61,120764,Female,99,PhD,Mumbai,0
28,127041,Female,14,Bachelors,Chennai,1
47,132224,Male,66,Bachelors,Bangalore,0
32,83656,Male,29,PhD,Delhi,1
44,71880,Female,4,High School,Mumbai,1
52,81078,Male,26,Masters,Delhi,1
50,108646,Female,12,PhD,Chennai,0
37,96290,Female,2,Masters,Bangalore,1
33,76633,Male,17,High School,Mumbai,0
51,46655,Male,35,High School,Mumbai,0
19,141118,Male,10,PhD,Mumbai,0
52,63601,Male,86,Bachelors,Delhi,0
57,23114,Male,43,High School,Chennai,1
45,46502,Male,21,High School,Bangalore,0
64,69768,Female,15,PhD,Chennai,0
56,68128,Female,35,PhD,Mumbai,0
23,40028,Male,85,PhD,Chennai,1
26,75565,Female,85,High School,Delhi,0
37,103123,Female,85,Masters,Kolkata,1
18,128255,Female,60,High School,Kolkata,1
25,55333,Female,44,PhD,Bangalore,1
40,23174,Male,96,Bachelors,Bangalore,0
20,137769,Female,5,Bachelors,Chennai,1
21,55398,Female,73,PhD,Bangalore,0
42,55929,Male,18,Bachelors,Delhi,1
64,24321,Male,21,High School,Mumbai,1
55,143549,Male,72,Masters,Mumbai,0
32,115971,Male,98,High School,Chennai,1
38,131508,Female,74,PhD,Mumbai,0
52,75421,Male,51,High School,Chennai,0
63,92635,Female,41,Bachelors,Bangalore,0
69,43760,Female,24,High School,Bangalore,1
31,31360,Male,24,Masters,Delhi,1
53,30313,Male,96,Bachelors,Mumbai,1
29,131806,Male,97,Masters,Delhi,1
34,105998,Male,38,Masters,Kolkata,0
56,25801,Male,44,Masters,Delhi,1
26,34130,Male,57,High School,Chennai,0
52,34271,Female,59,High School,Chennai,1
30,36075,Female,34,High School,Delhi,1
32,122455,Female,75,High School,Bangalore,0
35,127215,Female,95,Bachelors,Kolkata,0
68,38984,Male,82,High School,Delhi,0
50,108095,Male,23,Bachelors,Bangalore,1
23,80942,Female,86,Masters,Delhi,0
44,32861,Female,43,Bachelors,Mumbai,0
40,118970,Female,82,PhD,Chennai,1
44,102203,Male,40,High School,Mumbai,0
51,91376,Male,47,PhD,Mumbai,0
63,81247,Male,41,Bachelors,Kolkata,1
55,89101,Female,47,High School,Bangalore,0
31,128730,Female,20,PhD,Chennai,1
53,40977,Male,77,High School,Mumbai,0
25,70617,Male,65,Bachelors,Chennai,0
52,77473,Female,68,PhD,Bangalore,0
36,106654,Female,24,Bachelors,Delhi,0
47,108177,Male,36,PhD,Mumbai,1
31,92902,Female,45,Masters,Bangalore,1
37,112172,Male,2,Masters,Chennai,0
66,35630,Male,28,Masters,Bangalore,0
42,40056,Female,26,Masters,Delhi,0
57,27382,Female,23,Masters,Bangalore,0
41,75739,Female,79,Bachelors,Chennai,0
31,101685,Male,36,Masters,Mumbai,1
43,68639,Female,91,Bachelors,Mumbai,0
55,79838,Female,6,Masters,Kolkata,0
40,66041,Male,35,High School,Chennai,0
39,20992,Male,38,Masters,Kolkata,0
65,92394,Female,35,High School,Kolkata,1
36,87657,Male,74,Bachelors,Delhi,0
63,47160,Male,94,Masters,Chennai,0
68,65156,Male,53,PhD,Mumbai,0
20,71375,Female,38,Bachelors,Chennai,1
59,106442,Female,93,Masters,Delhi,0
36,39572,Male,59,Bachelors,Chennai,1
26,137925,Male,43,PhD,Chennai,0
45,24136,Male,4,Masters,Kolkata,1
37,81868,Female,5,PhD,Chennai,1
62,102263,Male,68,Masters,Kolkata,0
24,52167,Male,45,High School,Kolkata,1
31,130957,Female,80,Bachelors,Bangalore,1
26,35479,Male,25,PhD,Delhi,0
36,139392,Female,78,Bachelors,Kolkata,0
64,51376,Female,11,PhD,Chennai,1
69,24823,Female,29,Bachelors,Kolkata,1
31,145156,Male,34,Bachelors,Kolkata,1
55,90456,Male,86,Bachelors,Kolkata,1
53,39585,Female,14,High School,Mumbai,1
57,123775,Male,24,Masters,Mumbai,1
34,37272,Female,59,High School,Mumbai,0
47,46619,Male,39,Bachelors,Mumbai,0
26,95069,Female,26,PhD,Bangalore,1
50,59895,Female,43,Bachelors,Kolkata,0
69,23720,Male,36,Masters,Bangalore,0
42,39267,Male,39,High School,Chennai,1
31,35696,Male,61,Masters,Delhi,0
28,49968,Male,16,PhD,Bangalore,0
52,73364,Female,59,Masters,Mumbai,0
58,43345,Female,96,High School,Mumbai,1
31,71567,Male,6,PhD,Chennai,1
47,111229,Male,98,Masters,Kolkata,0
58,81607,Female,56,High School,Delhi,0
21,39385,Male,8,High School,Bangalore,0
21,103658,Male,94,Bachelors,Kolkata,0
45,86900,Male,27,Masters,Kolkata,0
25,88244,Male,71,PhD,Bangalore,0
19,85425,Female,27,Bachelors,Bangalore,0
58,98518,Female,89,Masters,Bangalore,0
63,102844,Male,46,Masters,Bangalore,0
39,52919,Female,41,PhD,Mumbai,1
58,110697,Male,79,Bachelors,Kolkata,1
33,77196,Male,25,Bachelors,Kolkata,1
46,135600,Male,86,PhD,Mumbai,1
66,120625,Female,18,Bachelors,Kolkata,0
65,99401,Female,12,High School,Bangalore,1
47,20495,Female,87,PhD,Delhi,0
29,64755,Female,51,Masters,Kolkata,1
52,87684,Female,39,PhD,Delhi,1
28,53324,Male,89,High School,Delhi,1
63,98929,Male,10,PhD,Mumbai,1
67,21552,Female,94,Masters,Chennai,1
38,71272,Female,74,Masters,Kolkata,1
38,55853,Female,98,PhD,Mumbai,0
22,138192,Male,77,PhD,Mumbai,1
65,52924,Female,54,High School,Delhi,0
37,94462,Male,29,High School,Kolkata,1
54,116387,Male,41,Masters,Mumbai,0
20,43889,Female,9,Bachelors,Bangalore,0
61,125466,Male,63,Bachelors,Mumbai,1
50,74675,Male,77,Bachelors,Bangalore,0
26,142231,Female,37,Bachelors,Chennai,1
26,93591,Male,14,Masters,Bangalore,0
21,90190,Female,73,Bachelors,Bangalore,1
52,42634,Male,72,Bachelors,Delhi,1
34,52363,Female,39,PhD,Mumbai,1
51,83752,Female,40,Bachelors,Chennai,0
41,97004,Male,54,PhD,Mumbai,0
49,76398,Female,3,Masters,Bangalore,1
18,118458,Male,55,PhD,Bangalore,0
25,60718,Male,33,High School,Mumbai,0
62,133627,Female,96,PhD,Chennai,1
40,102916,Male,71,Bachelors,Chennai,0
64,46870,Female,19,PhD,Delhi,0
57,57394,Male,34,PhD,Bangalore,0
29,72057,Male,78,Masters,Bangalore,0
29,99795,Female,50,Masters,Delhi,1
63,100409,Male,47,Bachelors,Mumbai,0
64,33016,Male,46,High School,Bangalore,1
32,62137,Male,56,High School,Mumbai,0
58,20153,Male,57,PhD,Chennai,0
36,27853,Male,83,High School,Kolkata,0
43,32379,Male,51,Masters,Delhi,0
69,35792,Male,54,Bachelors,Bangalore,1
46,141169,Male,90,Bachelors,Delhi,1
39,58367,Female,81,Masters,Chennai,0
57,38100,Male,28,Bachelors,Chennai,1
38,146082,Male,19,PhD,Chennai,0
68,133089,Female,27,Bachelors,Chennai,0
55,83456,Female,48,High School,Kolkata,0
37,31049,Female,19,Bachelors,Mumbai,1
46,20786,Male,97,Bachelors,Mumbai,0
68,89904,Female,51,Masters,Kolkata,1
21,50699,Female,7,Masters,Mumbai,0
24,142784,Male,29,High School,Chennai,0
45,67691,Male,43,Masters,Mumbai,0
45,57040,Female,69,High School,Delhi,1
21,138455,Female,94,PhD,Mumbai,1
39,112990,Male,58,High School,Delhi,0
29,77986,Male,8,Bachelors,Bangalore,1
62,58762,Male,42,High School,Delhi,0
20,43600,Male,76,PhD,Delhi,1
39,114774,Male,42,Bachelors,Chennai,1
61,110777,Female,13,High School,Chennai,1
19,39810,Male,26,Masters,Chennai,1
41,105703,Male,18,Masters,Delhi,0
51,107347,Male,42,Masters,Kolkata,1
44,125315,Male,51,High School,Chennai,0
58,77204,Male,84,High School,Chennai,0
18,40085,Female,16,PhD,Delhi,0
25,66854,Male,3,Bachelors,Bangalore,0
40,94797,Female,91,Bachelors,Bangalore,0
55,104269,Male,79,Bachelors,Mumbai,0
23,59779,Female,98,Bachelors,Bangalore,0
39,76207,Female,45,High School,Chennai,0
42,114615,Male,22,High School,Kolkata,1
35,53980,Male,23,PhD,Mumbai,0
34,76117,Male,59,Bachelors,Kolkata,1
29,34141,Male,62,High School,Kolkata,0
23,29344,Male,68,High School,Chennai,0
43,125008,Female,54,High School,Delhi,0
44,35896,Male,57,High School,Delhi,0
25,109353,Male,23,Bachelors,Delhi,1
36,49813,Female,60,Bachelors,Bangalore,1
59,104431,Male,73,High School,Delhi,0
18,85679,Female,88,Masters,Chennai,0
46,30681,Male,85,PhD,Bangalore,1
62,92903,Female,55,Bachelors,Delhi,0
66,23228,Male,80,Bachelors,Kolkata,0
52,24582,Female,63,Masters,Chennai,1
57,98683,Female,56,Bachelors,Chennai,0
31,31397,Male,55,Masters,Mumbai,1
52,58799,Male,25,Masters,Chennai,1
65,57011,Male,26,High School,Kolkata,0
62,99183,Female,49,Bachelors,Chennai,0
37,113254,Female,63,PhD,Mumbai,0
66,64264,Female,45,Masters,Chennai,0
30,62317,Male,73,PhD,Chennai,1
55,67914,Male,79,High School,Mumbai,1
66,104633,Female,39,Bachelors,Chennai,0
63,122489,Male,97,High School,Bangalore,0
66,144237,Female,65,High School,Chennai,0
25,65254,Male,69,PhD,Delhi,0
60,60096,Male,56,PhD,Delhi,1
37,73785,Female,9,Masters,Bangalore,1
50,72344,Male,70,Bachelors,Chennai,0
43,134988,Male,28,High School,Kolkata,0
56,102643,Male,45,Masters,Chennai,1
38,140382,Male,26,Masters,Delhi,0
66,88546,Male,28,High School,Mumbai,1
59,91091,Female,40,High School,Bangalore,0
60,85603,Male,15,Masters,Mumbai,1
58,48412,Female,6,High School,Kolkata,1
26,130489,Male,27,High School,Chennai,1
41,71658,Male,38,PhD,Kolkata,1
54,119841,Female,68,Bachelors,Mumbai,1
66,69549,Female,75,Masters,Chennai,1
58,147595,Male,85,High School,Kolkata,1
34,31549,Male,64,Masters,Delhi,1
41,91216,Female,30,Bachelors,Delhi,1
38,45739,Female,82,Masters,Bangalore,0
68,41209,Female,99,Masters,Delhi,0
56,127051,Female,3,Masters,Delhi,1
58,107968,Male,62,PhD,Mumbai,0
56,35116,Male,12,Bachelors,Delhi,1
